"HYDROMONTHLYVAR"
"Generator Name","DataTypeName","DatatypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","PatternName"
"TietonDamHydroUNIT1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"TietonDamHydroUNIT1","DailyOpRange",11,0,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,""
"TietonDamHydroUNIT1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"C_J_Strike_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_2","MinGen",3,0,12.33333,12.13333,12.26667,19.1,18.66667,18.83333,16.73333,12,12,14.43333,13.6,14.83333,""
"C_J_Strike_2","MaxCap",4,0,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,""
"C_J_Strike_2","MonthlyEnergy",5,0,11496.3,10205,11433.5,17199,17382.7,16969.3,15567.7,9926.33,10461.3,13426.3,12268,13824.7,""
"C_J_Strike_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"C_J_Strike_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_2","DailyOpRange",11,0,1.56667,1.53333,1.56667,2.4,2.33333,2.36667,2.1,.66667,1.26667,1.8,1.73333,1.86667,""
"C_J_Strike_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"C_J_Strike_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_3","MinGen",3,0,12.33333,12.13333,12.26667,19.1,18.66667,18.83333,16.73333,12,12,14.43333,13.6,14.83333,""
"C_J_Strike_3","MaxCap",4,0,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,31.4,""
"C_J_Strike_3","MonthlyEnergy",5,0,11496.3,10205,11433.5,17199,17382.7,16969.3,15567.7,9926.33,10461.3,13426.3,12268,13824.7,""
"C_J_Strike_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"C_J_Strike_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"C_J_Strike_3","DailyOpRange",11,0,1.56667,1.53333,1.56667,2.4,2.33333,2.36667,2.1,.66667,1.26667,1.8,1.73333,1.86667,""
"C_J_Strike_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"NineMile1Exp","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"NineMile1Exp","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"NineMile1Exp","MinGen",3,0,1.957921,3.77599,2.097772,3.915842,3.77599,0,1.538366,0,.8391089,1.678218,2.517327,3.356436,""
"NineMile1Exp","MaxCap",4,0,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,9.39802,""
"NineMile1Exp","MonthlyEnergy",5,0,3105.54,2899.96,3377.69,3185.82,3109.46,2721.23,1677.1,1046.09,1229.85,1803.53,2410.48,3037.29,""
"NineMile1Exp","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"NineMile1Exp","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"NineMile1Exp","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"NineMile1Exp","DailyOpRange",11,0,.39718,.29369,.38879,.25173,.25733,.6573,.26572,.36641,.29928,.24894,.27411,.1846,""
"NineMile1Exp","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"OpalSpringsHydro1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","MonthlyEnergy",5,0,2994,2070,2349,2752,2893,2971,1715,1219,1452,1631,1945,2316,""
"OpalSpringsHydro1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"OpalSpringsHydro1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"OpalSpringsHydro1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"WestSide","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"WestSide","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"WestSide","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"zzebraLOI6G1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"zzebraLOI6G1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"zzebraLOI6G2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"zzebraLOI6G2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"zzebraLOI6G2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"PtarminganCreek3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","MaxCap",4,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","MonthlyEnergy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"PtarminganCreek3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","DailyOpRange",11,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"PtarminganCreek3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"FortPeck1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"FortPeck1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"FortPeck1","MinGen",3,0,17.6,17.5,17.5,18.4,34.7,42.2,26.3,17.9,17.5,17.5,17.7,25,""
"FortPeck1","MaxCap",4,0,44,44,44,44,44,44,44,44,44,44,44,44,""
"FortPeck1","MonthlyEnergy",5,0,16365.2,14554.1,14453.7,16564.8,32236.8,37940.3,24485.1,16630.9,14071.6,14884.6,15957.5,23220.5,""
"FortPeck1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"FortPeck1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"FortPeck1","DailyOpRange",11,0,2.2,2.1,1,2.3,2.7,2.3,3.1,2.2,1,1.3,2.2,3.1,""
"FortPeck1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"FortPeck2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"FortPeck2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"FortPeck2","MinGen",3,0,7.4,7.4,7.4,7.7,14.6,17.7,11.1,7.5,7.4,7.4,7.5,10.5,""
"FortPeck2","MaxCap",4,0,18,18,18,18,18,18,18,18,18,18,18,18,""
"FortPeck2","MonthlyEnergy",5,0,6883.5,6121.8,6079.5,6967.5,13559.4,15958.4,10298.9,6995.3,5918.8,6260.8,6712,9767,""
"FortPeck2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"FortPeck2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"FortPeck2","DailyOpRange",11,0,.9,.9,.4,1,1.1,1,1.3,1,.4,.5,.9,1.3,""
"FortPeck2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"EdwardCHyatt2a","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt2a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt2a","MinGen",3,0,.0826342,.0826342,.0826342,.0826342,.0496,.0165,.0331,.0331,.0165,.0331,.0496,.0496,""
"EdwardCHyatt2a","MaxCap",4,0,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,""
"EdwardCHyatt2a","MonthlyEnergy",5,0,5489.08,2612.39,1813.78,20548.4,21707.7,28792,49641.6,21239.4,10004.6,12340.1,16865.6,12424.2,""
"EdwardCHyatt2a","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt2a","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"EdwardCHyatt2a","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt2a","DailyOpRange",11,0,21.1428,19.31,14.9056,39.9933,43.4491,62.0913,54.1469,67.5997,49.3442,31.7811,13.6297,42.7715,""
"EdwardCHyatt2a","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"EdwardCHyatt4a","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt4a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt4a","MinGen",3,0,.0826342,.0826342,.0826342,.0826342,.0496,.0165,.0331,.0331,.0165,.0331,.0496,.0496,""
"EdwardCHyatt4a","MaxCap",4,0,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,""
"EdwardCHyatt4a","MonthlyEnergy",5,0,5489.08,2612.39,1813.78,20548.4,21707.7,28792,49641.6,21239.4,10004.6,12340.1,16865.6,12424.2,""
"EdwardCHyatt4a","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt4a","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"EdwardCHyatt4a","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt4a","DailyOpRange",11,0,21.1428,19.31,14.9056,39.9933,43.4491,62.0913,54.1469,67.5997,49.3442,31.7811,13.6297,42.7715,""
"EdwardCHyatt4a","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"EdwardCHyatt6a","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt6a","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt6a","MinGen",3,0,.0826342,.0826342,.0826342,.0826342,.0496,.0165,.0331,.0331,.0165,.0331,.0496,.0496,""
"EdwardCHyatt6a","MaxCap",4,0,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,125.8849,""
"EdwardCHyatt6a","MonthlyEnergy",5,0,5489.08,2612.39,1813.78,20548.4,21707.7,28792,49641.6,21239.4,10004.6,12340.1,16865.6,12424.2,""
"EdwardCHyatt6a","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt6a","DispatchCost",9,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,""
"EdwardCHyatt6a","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"EdwardCHyatt6a","DailyOpRange",11,0,21.1428,19.31,14.9056,39.9933,43.4491,62.0913,54.1469,67.5997,49.3442,31.7811,13.6297,42.7715,""
"EdwardCHyatt6a","PLFAllocator",12,0,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,.6,""
"Abiquiu 13","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Abiquiu 13","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Abiquiu 13","MinGen",3,0,2.9,2.9,2.8,2.8,3.9,3.7,3.4,2.8,2.6,2.6,2.7,2.9,""
"Abiquiu 13","MaxCap",4,0,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,""
"Abiquiu 13","MonthlyEnergy",5,0,2680,2454,2558,2556,3606,3362,3124,2594,2056,2218,2390,2676,""
"Abiquiu 13","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Abiquiu 13","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Abiquiu 13","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Abiquiu 13","DailyOpRange",11,0,.4,.4,.3,.4,.5,.5,.4,.3,.1,.2,.3,.3,""
"Abiquiu 13","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"El Vado Dam","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"El Vado Dam","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"El Vado Dam","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"El Vado Dam","MaxCap",4,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,""
"El Vado Dam","MonthlyEnergy",5,0,2896,2355,2730,3667,4146,4471,3956,3194,2428,2284,2288,2916,""
"El Vado Dam","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"El Vado Dam","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"El Vado Dam","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"El Vado Dam","DailyOpRange",11,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,""
"El Vado Dam","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Elephant Butte 1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 1","MinGen",3,0,0,0,1.7,3.1,3.6,3.8,3.6,1.4,1.9,.6,0,0,""
"Elephant Butte 1","MaxCap",4,0,0,0,4.1,4.1,5.2,5.6,5.6,2.6,5.6,2.2,0,0,""
"Elephant Butte 1","MonthlyEnergy",5,0,0,0,1597,2783,3369,3403,3363,1303,1704,550,0,0,""
"Elephant Butte 1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Elephant Butte 1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 1","DailyOpRange",11,0,0,0,.2,.4,.4,.4,.4,.2,.2,.1,0,0,""
"Elephant Butte 1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Elephant Butte 2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 2","MinGen",3,0,0,0,1.7,3.1,3.6,3.8,3.6,1.4,1.9,.6,0,0,""
"Elephant Butte 2","MaxCap",4,0,0,0,4.1,4.1,5.2,5.6,5.6,2.6,5.6,2.2,0,0,""
"Elephant Butte 2","MonthlyEnergy",5,0,0,0,1597,2783,3369,3403,3363,1303,1704,550,0,0,""
"Elephant Butte 2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Elephant Butte 2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 2","DailyOpRange",11,0,0,0,.2,.4,.4,.4,.4,.2,.2,.1,0,0,""
"Elephant Butte 2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Elephant Butte 3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 3","MinGen",3,0,0,0,1.7,3.1,3.6,3.8,3.6,1.4,1.9,.6,0,0,""
"Elephant Butte 3","MaxCap",4,0,0,0,4.1,4.1,5.2,5.6,5.6,2.6,5.6,2.2,0,0,""
"Elephant Butte 3","MonthlyEnergy",5,0,0,0,1597,2783,3369,3403,3363,1303,1704,550,0,0,""
"Elephant Butte 3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Elephant Butte 3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Elephant Butte 3","DailyOpRange",11,0,0,0,.2,.4,.4,.4,.4,.2,.2,.1,0,0,""
"Elephant Butte 3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Horse Mesa HM1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM1","MaxCap",4,0,10,10,10,10,10,10,10,10,10,10,10,10,""
"Horse Mesa HM1","MonthlyEnergy",5,0,347,513.3,3211.7,1092.3,1077.3,1432.7,1070,1469.3,1291,126.3,765.7,747.7,""
"Horse Mesa HM1","KLoadFollowing",6,0,16.7953,15.7816,3.9233,6.804,8.4108,6.5114,6.6367,6.6643,6.7996,9.7232,6.6901,12.1172,""
"Horse Mesa HM1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Horse Mesa HM1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM1","DailyOpRange",11,0,10,10,10,10,10,10,10,10,10,10,10,10,""
"Horse Mesa HM1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Horse Mesa HM2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM2","MaxCap",4,0,2,2,2,2,2,2,2,2,2,2,2,2,""
"Horse Mesa HM2","MonthlyEnergy",5,0,69.4,102.667,642.333,218.467,215.467,286.533,214,293.867,258.2,25.2667,153.133,149.533,""
"Horse Mesa HM2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Horse Mesa HM2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM2","DailyOpRange",11,0,.73667,1.08,1.744,1.24133,1.58933,1.77467,1.36467,1.668,1.62333,.27867,.768,1.09867,""
"Horse Mesa HM2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Horse Mesa HM3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM3","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM3","MaxCap",4,0,2,2,2,2,2,2,2,2,2,2,2,2,""
"Horse Mesa HM3","MonthlyEnergy",5,0,69.4,102.667,642.333,218.467,215.467,286.533,214,293.867,258.2,25.2667,153.133,149.533,""
"Horse Mesa HM3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Horse Mesa HM3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Horse Mesa HM3","DailyOpRange",11,0,.73667,1.08,1.744,1.24133,1.58933,1.77467,1.36467,1.668,1.62333,.27867,.768,1.09867,""
"Horse Mesa HM3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Mormon Flat 1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mormon Flat 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mormon Flat 1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mormon Flat 1","MaxCap",4,0,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,""
"Mormon Flat 1","MonthlyEnergy",5,0,269,627,3870,1386,1121,1349,1154,1521,1481,187,421,424,""
"Mormon Flat 1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mormon Flat 1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Mormon Flat 1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Mormon Flat 1","DailyOpRange",11,0,2.92,6.09,9.76,7.15,8.1,8.98,7.31,8.37,8.63,1.87,3.68,4.31,""
"Mormon Flat 1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Stewart Mountain","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Stewart Mountain","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Stewart Mountain","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Stewart Mountain","MaxCap",4,0,13,13,13,13,13,13,13,13,13,13,13,13,""
"Stewart Mountain","MonthlyEnergy",5,0,425,5310,7987,5688,2539,3788,7941,8576,6773,932,1447,102,""
"Stewart Mountain","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Stewart Mountain","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Stewart Mountain","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Stewart Mountain","DailyOpRange",11,0,.65,2.5,2.02,2.92,2.05,1.75,3.66,1.95,2.38,1.06,1.15,.29,""
"Stewart Mountain","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Davis Dam 1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Davis Dam 1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Davis Dam 1","MinGen",3,0,8.53125,8.9375,8.835938,10.5625,9.445313,9.34375,8.429688,8.53125,8.9375,8.226563,9.140625,8.734375,""
"Davis Dam 1","MaxCap",4,0,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,""
"Davis Dam 1","MonthlyEnergy",5,0,16409.1,16113.5,26054.2,27572.2,23491.4,20209.7,21047.2,19175,18119.4,15072.7,14414.2,13383.3,""
"Davis Dam 1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Davis Dam 1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Davis Dam 1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Davis Dam 1","DailyOpRange",11,0,17.0422,23.9688,33.5745,21.8116,36.53,31.9759,33.1744,33.5359,32.8798,22.7967,21.7648,18.9211,""
"Davis Dam 1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Davis Dam 2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Davis Dam 2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Davis Dam 2","MinGen",3,0,8.53125,8.9375,8.835938,10.5625,9.445313,9.34375,8.429688,8.53125,8.9375,8.226563,9.140625,8.734375,""
"Davis Dam 2","MaxCap",4,0,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,51.75625,""
"Davis Dam 2","MonthlyEnergy",5,0,16409.1,16113.5,26054.2,27572.2,23491.4,20209.7,21047.2,19175,18119.4,15072.7,14414.2,13383.3,""
"Davis Dam 2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
