ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf
SPA,2003,9,255943.25653999997,1512.1,720,16,0.23508811930060472
SPA,2003,10,163317.09987000003,1512.1,744,16,0.14517044574304913
SPA,2003,11,199978.70632999996,1512.1,720,16,0.18368375321480793
SPA,2003,12,199373.30013,1512.1,744,16,0.1772203331566226
SPA,2004,1,288449.91128,1512.1,744,16,0.2563993741524463
SPA,2004,2,358249.92285,1512.1,696,16,0.3404053307628806
SPA,2004,3,403066.11705,1512.1,744,16,0.358280228602179
SPA,2004,4,393854.96262999997,1512.1,720,16,0.36176230502649004
SPA,2004,5,450008.14206,1512.1,744,16,0.40000638403971406
SPA,2004,6,407255.18546999997,1512.1,720,16,0.37407063159954146
SPA,2004,7,416682.52597,1512.1,744,16,0.3703836773770438
SPA,2004,8,369287.88424999994,1512.1,744,16,0.3282551968333578
SPA,2004,9,249237.58033,1512.1,720,16,0.22892884466231658
SPA,2004,10,194332.40561,1512.1,744,16,0.17273954758674293
SPA,2004,11,261142.65483999997,1512.1,720,16,0.2398638527360771
SPA,2004,12,395261.40615000005,1512.1,744,16,0.3513427226021919
SPA,2005,1,544949.04303,1512.1,744,16,0.48439811597735255
SPA,2005,2,575364.13256,1512.1,672,16,0.5662301605934352
SPA,2005,3,520828.75131,1512.1,744,16,0.4629579024098082
SPA,2005,4,445506.26116000005,1512.1,720,16,0.40920487802100103
SPA,2005,5,344147.8041000001,1512.1,744,16,0.30590850659518604
SPA,2005,6,261050.98348999998,1512.1,720,16,0.23977965108311475
SPA,2005,7,214521.62400999997,1512.1,744,16,0.19068548121319565
SPA,2005,8,277640.06627999997,1512.1,744,16,0.24679064353996044
SPA,2005,9,205391.53404000003,1512.1,720,16,0.1886555250975465
SPA,2005,10,115647.44663999998,1512.1,744,16,0.10279751104530976
SPA,2005,11,139196.56186,1512.1,720,16,0.1278543470265782
SPA,2005,12,114320.42362,1512.1,744,16,0.10161793754395547
SPA,2006,1,178035.47202999998,1512.1,744,16,0.15825341530826956
SPA,2006,2,47156.54870999999,1512.1,672,16,0.04640793306021899
SPA,2006,3,89700.08493000001,1512.1,744,16,0.07973323872909073
SPA,2006,4,72154.38236000002,1512.1,720,16,0.06627499500326994
SPA,2006,5,208560.96033999996,1512.1,744,16,0.18538712480968927
SPA,2006,6,194454.49268999996,1512.1,720,16,0.17860967151092294
SPA,2006,7,159938.80405,1512.1,744,16,0.1421675225315075
SPA,2006,8,129391.15113999999,1512.1,744,16,0.11501411120545164
SPA,2006,9,70687.19554000002,1512.1,720,16,0.06492735961392913
SPA,2006,10,96153.853,1512.1,744,16,0.08546990921974923
SPA,2006,11,108478.78104999998,1512.1,720,16,0.0996395566963531
SPA,2006,12,259825.87352999998,1512.1,744,16,0.2309558393208761
SPA,2007,1,369776.78938000003,1512.1,744,16,0.3286897782440287
SPA,2007,2,494303.06952,1512.1,672,16,0.4864559512787326
SPA,2007,3,417188.36796,1512.1,744,16,0.370833313742264
SPA,2007,4,328861.78756,1512.1,720,16,0.302064997501635
SPA,2007,5,338579.37750999996,1512.1,744,16,0.30095880463010566
SPA,2007,6,364387.44544000004,1512.1,720,16,0.334695902534371
SPA,2007,7,494661.7395000001,1512.1,744,16,0.43969838597677674
SPA,2007,8,438256.55173000006,1512.1,744,16,0.3895605482530527
SPA,2007,9,303244.21573,1512.1,720,16,0.2785348335739847
SPA,2007,10,236810.55252,1512.1,744,16,0.210497819844651
SPA,2007,11,231814.47767,1512.1,720,16,0.2129254363596617
SPA,2007,12,242508.78284,1512.1,744,16,0.2155629026569188
SPA,2008,1,256661.09486,1512.1,744,16,0.22814270872666587
SPA,2008,2,321353.30312,1512.1,696,16,0.3053465484934935
SPA,2008,3,576904.00108,1512.1,744,16,0.5128024625369688
SPA,2008,4,743168.9294700001,1512.1,720,16,0.6826129678647798
SPA,2008,5,716511.76183,1512.1,744,16,0.6368979851331873
SPA,2008,6,644394.8185700001,1512.1,720,16,0.591887311400995
SPA,2008,7,607767.0295400003,1512.1,744,16,0.5402362070872029
SPA,2008,8,528518.08553,1512.1,744,16,0.4697928515796945
SPA,2008,9,516562.55103,1512.1,720,16,0.47447125688887426
SPA,2008,10,450295.56002000003,1512.1,744,16,0.40026186612579673
SPA,2008,11,394881.85198000004,1512.1,720,16,0.3627055198987428
SPA,2008,12,228287.34728000005,1512.1,744,16,0.20292165357158354
SPA,2009,1,281233.7888,1512.1,744,16,0.24998505674299004
SPA,2009,2,330523.22474,1512.1,672,16,0.32527613042489
SPA,2009,3,372892.3190000001,1512.1,744,16,0.3314591319982963
SPA,2009,4,444609.55846,1512.1,720,16,0.40838124174253615
SPA,2009,5,648003.6506899999,1512.1,744,16,0.5760020162534765
SPA,2009,6,506696.29918,1512.1,720,16,0.46540894118922177
SPA,2009,7,369292.42293,1512.1,744,16,0.3282592312069735
SPA,2009,8,343050.07393,1512.1,744,16,0.3049327485256921
SPA,2009,9,287130.14742000005,1512.1,720,16,0.26373379499812627
SPA,2009,10,442277.87724,1512.1,744,16,0.3931350521918887
SPA,2009,11,521182.15449999995,1512.1,720,16,0.4787144391721594
SPA,2009,12,475488.74799999996,1512.1,744,16,0.42265576322326065
SPA,2010,1,473632.69082,1512.1,744,16,0.4210059381384431
SPA,2010,2,559710.31584,1512.1,672,16,0.5508248500193677
SPA,2010,3,567672.6729,1512.1,744,16,0.504596854993376
SPA,2010,4,505654.57427000004,1512.1,720,16,0.46445209960944683
SPA,2010,5,503501.7830100001,1512.1,744,16,0.44755618566680405
SPA,2010,6,477453.36676000006,1512.1,720,16,0.43854882352725066
SPA,2010,7,391505.64506999997,1512.1,744,16,0.34800427543087903
SPA,2010,8,327837.1908899999,1512.1,744,16,0.29141021467154193
SPA,2010,9,222887.53769999996,1512.1,720,16,0.20472589417587017
SPA,2010,10,188355.07342,1512.1,744,16,0.16742637475262276
SPA,2010,11,168535.89687,1512.1,720,16,0.15480301206379649
SPA,2010,12,167936.20360999997,1512.1,744,16,0.14927630697498956
SPA,2011,1,176819.23505000002,1512.1,744,16,0.15717231807683257
SPA,2011,2,168244.36989000003,1512.1,672,16,0.16557347111278548
SPA,2011,3,234274.34797,1512.1,744,16,0.2082434206095916
SPA,2011,4,343966.2284699999,1512.1,720,16,0.3159386765921566
SPA,2011,5,520670.53747000004,1512.1,744,16,0.46281726818538355
SPA,2011,6,463669.07485000003,1512.1,720,16,0.4258877231535981
SPA,2011,7,391184.42347,1512.1,744,16,0.34771874572889805
SPA,2011,8,278477.9265,1512.1,744,16,0.24753540659113263
SPA,2011,9,229206.36285000003,1512.1,720,16,0.21052983970967531
SPA,2011,10,164600.16118000005,1512.1,744,16,0.14631094225221214
SPA,2011,11,149407.06561,1512.1,720,16,0.1372328637968535
SPA,2011,12,301488.15348000004,1512.1,744,16,0.26798889805035087
SPA,2012,1,317726.00601,1512.1,744,16,0.28242251395197027
SPA,2012,2,351309.92389000003,1512.1,696,16,0.33381101631703497
SPA,2012,3,390348.75726000004,1512.1,744,16,0.3469759329046765
SPA,2012,4,435151.38448,1512.1,720,16,0.3996937523238469
SPA,2012,5,329168.92251,1512.1,744,16,0.2925939735861897
SPA,2012,6,154707.31045000005,1512.1,720,16,0.14210122644923548
SPA,2012,7,136013.49271000002,1512.1,744,16,0.12090062448755667
SPA,2012,8,126512.28482,1512.1,744,16,0.11245512438017911
SPA,2012,9,77129.47054000001,1512.1,720,16,0.07084469587916732
SPA,2012,10,92088.73724999999,1512.1,744,16,0.08185648070617449
SPA,2012,11,82908.64020999998,1512.1,720,16,0.07615295891842837
SPA,2012,12,100661.76874,1512.1,744,16,0.08947693688475689
SPA,2013,1,125583.33561000001,1512.1,744,16,0.11162939351062719
SPA,2013,2,192970.46898999996,1512.1,672,16,0.1899070405376786
SPA,2013,3,238714.33294999998,1512.1,744,16,0.21219006550563801
SPA,2013,4,316116.30094999995,1512.1,720,16,0.2903580569976265
SPA,2013,5,413684.64311999996,1512.1,744,16,0.36771889830635024
SPA,2013,6,465723.5076699999,1512.1,720,16,0.42777475371815493
SPA,2013,7,371131.29349,1512.1,744,16,0.32989377932882635
SPA,2013,8,264962.03219,1512.1,744,16,0.2355213039456627
SPA,2013,9,202601.98565000005,1512.1,720,16,0.18609327870915363
SPA,2013,10,213076.09980000003,1512.1,744,16,0.18940057354544312
SPA,2013,11,205538.08862999998,1512.1,720,16,0.18879013791526134
SPA,2013,12,209845.35371,1512.1,744,16,0.18652880536965966
SPA,2014,1,274633.99468,1512.1,744,16,0.2441185855959063
SPA,2014,2,278305.71432,1512.1,672,16,0.2738875790055458
SPA,2014,3,251298.72143999996,1512.1,744,16,0.22337616474418187
SPA,2014,4,283935.37009,1512.1,720,16,0.2607993391181506
SPA,2014,5,321079.96838000003,1512.1,744,16,0.2854038074763219
SPA,2014,6,287093.5718900001,1512.1,720,16,0.2637001997681665
SPA,2014,7,255810.44747000004,1512.1,744,16,0.2273865793264086
SPA,2014,8,223520.84307000006,1512.1,744,16,0.19868476997915746
SPA,2014,9,168468.88318,1512.1,720,16,0.15474145887985072
SPA,2014,10,173074.38040999998,1512.1,744,16,0.15384356549817138
SPA,2014,11,182623.73403,1512.1,720,16,0.16774292377598485
SPA,2014,12,173414.30854000003,1512.1,744,16,0.15414572319134612
SPA,2015,1,233869.11627999996,1512.1,744,16,0.20788321543136262
SPA,2015,2,222103.51162999996,1512.1,672,16,0.21857759276557986
SPA,2015,3,235293.28146,1512.1,744,16,0.20914913733517368
SPA,2015,4,283790.7097,1512.1,720,16,0.26066646615450184
SPA,2015,5,498129.71443999995,1512.1,744,16,0.4427810237915937
SPA,2015,6,548852.2594399999,1512.1,720,16,0.5041298887492743
SPA,2015,7,595096.49008,1512.1,744,16,0.5289735293720262
SPA,2015,8,459160.48319999996,1512.1,744,16,0.4081417810308671
SPA,2015,9,304051.56964,1512.1,720,16,0.27927640150930644
SPA,2015,10,266989.60724000004,1512.1,744,16,0.23732358903412124
SPA,2015,11,283118.65407000005,1512.1,720,16,0.2600491719297666
SPA,2015,12,448648.99231999996,1512.1,744,16,0.39879825351483694
SPA,2016,1,646715.9499799999,1512.1,744,16,0.5748573958419999
SPA,2016,2,590975.6604699999,1512.1,696,16,0.5615388932249205
SPA,2016,3,564042.6579199999,1512.1,744,16,0.501370181894723
SPA,2016,4,499663.4865099999,1512.1,720,16,0.45894918629536546
SPA,2016,5,435833.54633,1512.1,744,16,0.3874067702700012
SPA,2016,6,379728.85487,1512.1,720,16,0.3487872411344782
SPA,2016,7,342298.90598000004,1512.1,744,16,0.30426504510568164
SPA,2016,8,219354.14266000004,1512.1,744,16,0.19498104418266135
SPA,2016,9,185693.86425999997,1512.1,720,16,0.17056288923057705
SPA,2016,10,207435.38076999996,1512.1,744,16,0.18438661177078378
SPA,2016,11,169994.20745,1512.1,720,16,0.15614249447971545
SPA,2016,12,177691.70049000002,1512.1,744,16,0.15794784125793868
SPA,2017,1,178776.63045,1512.1,744,16,0.15891222138726105
SPA,2017,2,150736.37819,1512.1,672,16,0.14834342080038482
SPA,2017,3,196105.92881999997,1512.1,744,16,0.17431600929918015
SPA,2017,4,316576.3670299999,1512.1,720,16,0.2907806353103483
SPA,2017,5,489088.82838,1512.1,744,16,0.4347446977713115
SPA,2017,6,527758.47508,1512.1,720,16,0.4847548985222906
SPA,2017,7,442390.27376999997,1512.1,744,16,0.3932349600054187
SPA,2017,8,321732.09155000007,1512.1,744,16,0.2859834712797058
SPA,2017,9,269925.67143000005,1512.1,720,16,0.24793119891210905
SPA,2017,10,247739.98511,1512.1,744,16,0.2202128503103638
SPA,2017,11,152026.56404,1512.1,720,16,0.13963891648112634
SPA,2017,12,146444.50626,1512.1,744,16,0.13017261675175093
SPA,2018,1,139958.15393,1512.1,744,16,0.12440698253621504
SPA,2018,2,257127.20142999996,1512.1,672,16,0.2530452774503922
SPA,2018,3,380329.20977,1512.1,744,16,0.3380696874691112
SPA,2018,4,523495.60456,1512.1,720,16,0.48083938136072724
SPA,2018,5,432498.4306200001,1512.1,744,16,0.3844422292965776
SPA,2018,6,320829.62773000007,1512.1,720,16,0.2946873256931127
SPA,2018,7,238023.68011999998,1512.1,744,16,0.21157615318865097
SPA,2018,8,171268.84650999997,1512.1,744,16,0.1522386498997691
SPA,2018,9,145988.45222,1512.1,720,16,0.1340928107892629
SPA,2018,10,210043.95155000003,1512.1,744,16,0.18670533640639347
SPA,2018,11,219900.09919,1512.1,720,16,0.20198188243539156
SPA,2018,12,284094.22887999995,1512.1,744,16,0.2525276647232041
SPA,2019,1,383031.0071099999,1512.1,744,16,0.3404712799812693
SPA,2019,2,535285.2751800002,1512.1,672,16,0.5267875596970157
SPA,2019,3,448218.2517999999,1512.1,744,16,0.3984153738694246
SPA,2019,4,446902.62982000003,1512.1,720,16,0.41048746575770273
SPA,2019,5,544074.5938200001,1512.1,744,16,0.4836208294488973
SPA,2019,6,476238.10399000003,1512.1,720,16,0.43743258454944933
SPA,2019,7,484066.50173000013,1512.1,744,16,0.4302804169395551
SPA,2019,8,431668.57099,1512.1,744,16,0.3837045778657895
SPA,2019,9,333642.25244,1512.1,720,16,0.30645593365371193
SPA,2019,10,437089.89198,1512.1,744,16,0.3885235195764916
SPA,2019,11,452993.59028,1512.1,720,16,0.41608211380052756
SPA,2019,12,484848.00072000007,1512.1,744,16,0.4309750812264935
SRP,1982,1,32032.13354,89.7,744,6,0.47997706722527894
SRP,1982,2,30051.261189999997,89.7,672,6,0.4985411223589212
SRP,1982,3,38631.09384,89.7,744,6,0.5788574495630597
SRP,1982,4,39741.93886,89.7,720,6,0.6153527012882448
SRP,1982,5,39323.85791,89.7,744,6,0.589237990284221
SRP,1982,6,40572.59549,89.7,720,6,0.6282143486002725
SRP,1982,7,43126.13897,89.7,744,6,0.6462122692427565
SRP,1982,8,41013.78305,89.7,744,6,0.614560228389734
SRP,1982,9,35541.30598,89.7,720,6,0.5503113151864238
SRP,1982,10,30380.770409999997,89.7,744,6,0.4552326514007264
SRP,1982,11,25056.786389999997,89.7,720,6,0.3879720424563359
SRP,1982,12,27426.200109999998,89.7,744,6,0.4109606710240826
SRP,1983,1,23050.96265,89.7,744,6,0.3454010778161375
SRP,1983,2,34413.436440000005,89.7,672,6,0.5709082596751076
SRP,1983,3,38814.74665,89.7,744,6,0.5816093467172535
SRP,1983,4,39779.581609999994,89.7,720,6,0.615935550755605
SRP,1983,5,42051.95282,89.7,744,6,0.6301164098368516
SRP,1983,6,31231.542919999996,89.7,720,6,0.48358018890127574
SRP,1983,7,28943.10105,89.7,744,6,0.43369027358219153
SRP,1983,8,27615.693700000003,89.7,744,6,0.4138000878076264
SRP,1983,9,24607.12872,89.7,720,6,0.3810096729840208
SRP,1983,10,28820.03647,89.7,744,6,0.4318462448004699
SRP,1983,11,28376.988020000004,89.7,720,6,0.43938108540815074
SRP,1983,12,27252.525830000002,89.7,744,6,0.4083582945241606
SRP,1984,1,14123.05019,89.7,744,6,0.21162312532216107
SRP,1984,2,9242.12926,89.7,696,6,0.14803702731967347
SRP,1984,3,13154.621640000001,89.7,744,6,0.1971119628151185
SRP,1984,4,27588.52411,89.7,720,6,0.4271727379846401
SRP,1984,5,35375.490170000005,89.7,744,6,0.5300747139509238
SRP,1984,6,38769.7495,89.7,720,6,0.6002996020686238
SRP,1984,7,40121.51577,89.7,744,6,0.6011902843708418
SRP,1984,8,39822.60399,89.7,744,6,0.596711319541842
SRP,1984,9,39604.77202,89.7,720,6,0.6132288495602626
SRP,1984,10,39762.25332,89.7,744,6,0.5958070108246125
SRP,1984,11,34982.79002,89.7,720,6,0.5416634153970024
SRP,1984,12,34618.298800000004,89.7,744,6,0.5187287793241511
SRP,1985,1,33973.77357,89.7,744,6,0.5090710607940446
SRP,1985,2,31778.64732,89.7,672,6,0.5271979236343367
SRP,1985,3,36921.0179,89.7,744,6,0.5532332671030077
SRP,1985,4,37510.28785,89.7,720,6,0.5807984616932986
SRP,1985,5,38150.0011,89.7,744,6,0.5716486421284809
SRP,1985,6,26897.07493,89.7,720,6,0.41646653861637556
SRP,1985,7,24785.52779,89.7,744,6,0.3713922122427206
SRP,1985,8,22279.11026,89.7,744,6,0.333835458997135
SRP,1985,9,24151.377050000003,89.7,720,6,0.37395294577604365
SRP,1985,10,21576.529670000004,89.7,744,6,0.3233078252178708
SRP,1985,11,22051.645660000002,89.7,720,6,0.34144131147033324
SRP,1985,12,12389.49425,89.7,744,6,0.1856471129871375
SRP,1986,1,7914.29796,89.7,744,6,0.11858971302190097
SRP,1986,2,13712.25743,89.7,672,6,0.22748210685751447
SRP,1986,3,29634.010870000002,89.7,744,6,0.44404302978266863
SRP,1986,4,34438.56688,89.7,720,6,0.5332368215037779
SRP,1986,5,35428.58634,89.7,744,6,0.5308703195238609
SRP,1986,6,34778.339270000004,89.7,720,6,0.5384977590424873
SRP,1986,7,37139.89282,89.7,744,6,0.5565129406863979
SRP,1986,8,37225.8043,89.7,744,6,0.5578002586279235
SRP,1986,9,39409.98535,89.7,720,6,0.6102128290288616
SRP,1986,10,39687.512350000005,89.7,744,6,0.5946870744476811
SRP,1986,11,34729.31048,89.7,720,6,0.5377386114207853
SRP,1986,12,33339.22497,89.7,744,6,0.4995628344481606
SRP,1987,1,30696.71306,89.7,744,6,0.45996681081502255
SRP,1987,2,29759.38418,89.7,672,6,0.49369897309815786
SRP,1987,3,36604.7985,89.7,744,6,0.548494960801237
SRP,1987,4,40188.26134,89.7,720,6,0.6222634296420165
SRP,1987,5,39676.3318,89.7,744,6,0.5945195424413517
SRP,1987,6,37657.46228,89.7,720,6,0.5830772680540072
SRP,1987,7,35540.27731,89.7,744,6,0.5325439234425384
SRP,1987,8,32793.899040000004,89.7,744,6,0.4913915416981336
SRP,1987,9,33966.80044,89.7,720,6,0.5259321262232132
SRP,1987,10,31735.55001,89.7,744,6,0.47553298944510375
SRP,1987,11,29140.64389,89.7,720,6,0.45120531230645355
SRP,1987,12,27767.21239,89.7,744,6,0.41607047970535
SRP,1988,1,25120.135090000003,89.7,744,6,0.3764060471883579
SRP,1988,2,24219.016089999997,89.7,696,6,0.38793129220646083
SRP,1988,3,22291.1645,89.7,744,6,0.33401608258112464
SRP,1988,4,29813.97604,89.7,720,6,0.46163099281555803
SRP,1988,5,38670.00866,89.7,744,6,0.579440558432529
SRP,1988,6,37936.53344,89.7,720,6,0.5873983252818035
SRP,1988,7,35329.06633,89.7,744,6,0.5293790881492669
SRP,1988,8,36779.09777,89.7,744,6,0.5511067022991812
SRP,1988,9,35856.66562,89.7,720,6,0.5551942527561006
SRP,1988,10,33571.40577,89.7,744,6,0.5030418864854173
SRP,1988,11,29058.18546,89.7,720,6,0.449928549795615
SRP,1988,12,28717.34922,89.7,744,6,0.43030755475240046
SRP,1989,1,26019.15475,89.7,744,6,0.38987717046666903
SRP,1989,2,28091.93525,89.7,672,6,0.46603651142034286
SRP,1989,3,29382.225820000003,89.7,744,6,0.4402702230253774
SRP,1989,4,27584.937359999996,89.7,720,6,0.4271172017837234
SRP,1989,5,33501.257209999996,89.7,744,6,0.5019907638664125
SRP,1989,6,37656.55442,89.7,720,6,0.5830632110120154
SRP,1989,7,37243.43617,89.7,744,6,0.5580644587394061
SRP,1989,8,33127.0834,89.7,744,6,0.4963840549741672
SRP,1989,9,34491.101559999996,89.7,720,6,0.5340502533135141
SRP,1989,10,28365.68034,89.7,744,6,0.4250380650555615
SRP,1989,11,23846.77538,89.7,720,6,0.3692365815062554
SRP,1989,12,25643.054219999998,89.7,744,6,0.3842415911461142
SRP,1990,1,19198.805790000002,89.7,744,6,0.28767944807062973
SRP,1990,2,20368.87757,89.7,672,6,0.3379133747743802
SRP,1990,3,21497.05743,89.7,744,6,0.32211699437192076
SRP,1990,4,26031.92201,89.7,720,6,0.4030707607147281
SRP,1990,5,28648.34384,89.7,744,6,0.42927356181297277
SRP,1990,6,32697.715319999996,89.7,720,6,0.5062819788182831
SRP,1990,7,34450.63835,89.7,744,6,0.5162165154757196
SRP,1990,8,32169.483210000002,89.7,744,6,0.4820351471751717
SRP,1990,9,30280.84263,89.7,720,6,0.4688598202341137
SRP,1990,10,22399.60703,89.7,744,6,0.3356410111063161
SRP,1990,11,16946.55039,89.7,720,6,0.26239549098848014
SRP,1990,12,19397.51731,89.7,744,6,0.29065698849809996
SRP,1991,1,16401.84767,89.7,744,6,0.24576916588748635
SRP,1991,2,17834.61331,89.7,672,6,0.29587071504884005
SRP,1991,3,27521.75133,89.7,744,6,0.41239243311036783
SRP,1991,4,31670.324330000003,89.7,720,6,0.4903741535055123
SRP,1991,5,29519.72166,89.7,744,6,0.4423304932211313
SRP,1991,6,32861.5933,89.7,720,6,0.5088194181221355
SRP,1991,7,27210.05604,89.7,744,6,0.4077219171431654
SRP,1991,8,25054.62708,89.7,744,6,0.3754244596684288
SRP,1991,9,24667.7015,89.7,720,6,0.3819475644122383
SRP,1991,10,19330.20748,89.7,744,6,0.2896484020810108
SRP,1991,11,19795.1847,89.7,720,6,0.30650292177629135
SRP,1991,12,21830.83413,89.7,744,6,0.32711838341065197
SRP,1992,1,15805.489959999999,89.7,744,6,0.23683320087268192
SRP,1992,2,22092.05638,89.7,696,6,0.353862433847179
SRP,1992,3,26387.69008,89.7,744,6,0.3953993910406252
SRP,1992,4,39144.48812,89.7,720,6,0.606101946612164
SRP,1992,5,39260.37833,89.7,744,6,0.5882867972393042
SRP,1992,6,33057.5056,89.7,720,6,0.5118528675833023
SRP,1992,7,29927.45066,89.7,744,6,0.44844000101892806
SRP,1992,8,29132.781410000003,89.7,744,6,0.4365324889716019
SRP,1992,9,24259.23685,89.7,720,6,0.3756230157624179
SRP,1992,10,21109.01611,89.7,744,6,0.3163024914290167
SRP,1992,11,25996.399159999997,89.7,720,6,0.40252073516660464
SRP,1992,12,30175.48332,89.7,744,6,0.45215658107670725
SRP,1993,1,43369.849429999995,89.7,744,6,0.6498640844331762
SRP,1993,2,59806.19799,89.7,672,6,0.992166314799331
SRP,1993,3,65590.33895,89.7,744,6,0.9828211563934741
SRP,1993,4,36576,89.7,720,6,0.5663322185061315
SRP,1993,5,27498.0088,89.7,744,6,0.4120366694237662
SRP,1993,6,26034.93271,89.7,720,6,0.40311737752384497
SRP,1993,7,27809.86147,89.7,744,6,0.41670954361012214
