"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"3034","MuskegG1_1","Others","2058","AB_CG_GenericShape_2028","85","2058","AB_CG_GenericShape_2028","85","0","0","0","0","85",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"7925","Musselshell1","Wind","1336","WT_MT_NA_Musselshell 1_46.28-109.48 [09]",".002","1336","WT_MT_NA_Musselshell 1_46.28-109.48 [09]",".002","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17061","Mustang","Solar","2464","PV_CA_Cnty_Mustang_36.22-119.90_F[09]","30","2464","PV_CA_Cnty_Mustang_36.22-119.90_F[09]","30","0","0","0","0","30",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17044","Mustang 2 Whirlaway Solar","Solar","2461","PV_CA_Cnty_Mustang 2 Whirlaway Solar_36.27-119.90_T[09]","150","2461","PV_CA_Cnty_Mustang 2 Whirlaway Solar_36.27-119.90_T[09]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17062","Mustang 3","Solar","2462","PV_CA_Cnty_Mustang 3_36.22-119.90_F[09]","40","2462","PV_CA_Cnty_Mustang 3_36.22-119.90_F[09]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17060","Mustang 4","Solar","2463","PV_CA_Cnty_Mustang 4_36.22-119.90_F[09]","30","2463","PV_CA_Cnty_Mustang 4_36.22-119.90_F[09]","30","0","0","0","0","30",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3164","NabiyeColdLake1","Others","2058","AB_CG_GenericShape_2028","85","2058","AB_CG_GenericShape_2028","85","0","0","0","0","85",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"3194","NabiyeColdLake2","Others","2058","AB_CG_GenericShape_2028","85","2058","AB_CG_GenericShape_2028","85","0","0","0","0","85",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"13448","Nevada Solar One","Solar","2842","PV_NV_Clark_Nevada Solar One_35.80-114.98_C[09]","63.8","2842","PV_NV_Clark_Nevada Solar One_35.80-114.98_C[09]","63.8","0","0","0","0","63.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13253","New Mexico Wind EC","Wind","1219","WT_NM_De Baca_New Mexico Wind EC_34.64-104.05 [09]",".0204","1219","WT_NM_De Baca_New Mexico Wind EC_34.64-104.05 [09]",".0204","0","0","0","0","204",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16780","New Mexico Wind EC 2","Wind","3038","WT_NM_NA_New Mexico Wind EC 2_34.58-104.03 [09]",".00036","3038","WT_NM_NA_New Mexico Wind EC 2_34.58-104.03 [09]",".00036","0","0","0","0","3.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15514","NEW_539S_13.8_G1_58379_G1","Others","2058","AB_CG_GenericShape_2028","50","2058","AB_CG_GenericShape_2028","50","0","0","0","0","50",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16611","New_572S10","Wind","2933","WT_AB_NA_New_572S10_51.18-112.12 [09]",".00207","2933","WT_AB_NA_New_572S10_51.18-112.12 [09]",".00207","0","0","0","0","20.7",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15395","NEW_BCN_ST13_26872_3","Solar","2465","PV_CA_Cnty_NEW_BCN_ST13_26872_3_34.52-118.44_F[09]","24","2465","PV_CA_Cnty_NEW_BCN_ST13_26872_3_34.52-118.44_F[09]","24","0","0","0","0","24",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15396","NEW_BCN_ST14_26874_4","Solar","2466","PV_CA_Cnty_NEW_BCN_ST14_26874_4_34.52-118.44_F[09]","26","2466","PV_CA_Cnty_NEW_BCN_ST14_26874_4_34.52-118.44_F[09]","26","0","0","0","0","26",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15397","NEW_BCN_ST25_26876_5","Solar","2467","PV_CA_Cnty_NEW_BCN_ST25_26876_5_34.48-118.45_F[09]","20","2467","PV_CA_Cnty_NEW_BCN_ST25_26876_5_34.48-118.45_F[09]","20","0","0","0","0","20",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15398","NEW_BCN_ST26_26878_6","Solar","2468","PV_CA_Cnty_NEW_BCN_ST26_26878_6_34.48-118.45_F[09]","25","2468","PV_CA_Cnty_NEW_BCN_ST26_26878_6_34.48-118.45_F[09]","25","0","0","0","0","25",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15399","NEW_BCN_ST37_26880_7","Solar","2469","PV_CA_Cnty_NEW_BCN_ST37_26880_7_34.48-118.45_F[09]","28","2469","PV_CA_Cnty_NEW_BCN_ST37_26880_7_34.48-118.45_F[09]","28","0","0","0","0","28",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15400","NEW_BCN_ST38_26882_8","Solar","2470","PV_CA_Cnty_NEW_BCN_ST38_26882_8_34.48-118.45_F[09]","28","2470","PV_CA_Cnty_NEW_BCN_ST38_26882_8_34.48-118.45_F[09]","28","0","0","0","0","28",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15401","NEW_BCN_ST4A_26884_A","Solar","3087","PV_CA_Cnty_NEW_BCN_ST4A_26884_A_35.25-118.03_T[09].DAT","24","3087","PV_CA_Cnty_NEW_BCN_ST4A_26884_A_35.25-118.03_T[09].DAT","24","0","0","0","0","24",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15402","NEW_BCN_ST4B_26886_B","Solar","3086","PV_CA_Cnty_NEW_BCN_ST4B_26886_B_35.25-118.03_T[09].DAT","26","3086","PV_CA_Cnty_NEW_BCN_ST4B_26886_B_35.25-118.03_T[09].DAT","26","0","0","0","0","26",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15393","NEW_BCN_ST51_26868_1","Solar","2471","PV_CA_Cnty_NEW_BCN_ST51_26868_1_34.52-118.44_F[09]","16","2471","PV_CA_Cnty_NEW_BCN_ST51_26868_1_34.52-118.44_F[09]","16","0","0","0","0","16",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15394","NEW_BCN_ST52_26870_2","Solar","2472","PV_CA_Cnty_NEW_BCN_ST52_26870_2_34.52-118.44_F[09]","20","2472","PV_CA_Cnty_NEW_BCN_ST52_26870_2_34.52-118.44_F[09]","20","0","0","0","0","20",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15360","NEW_BUE GEN_22947_1","Wind","2135","WT-CISO-KumeyaayWind_2028[09]",".00437","2135","WT-CISO-KumeyaayWind_2028[09]",".00437","0","0","0","0","43.7",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15361","NEW_BUE GEN_22949_1","Wind","2135","WT-CISO-KumeyaayWind_2028[09]",".0069","2135","WT-CISO-KumeyaayWind_2028[09]",".0069","0","0","0","0","69",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15350","NEW_CLGR_GN_21458_1","Solar","2473","PV_CA_Cnty_NEW_CLGR_GN_21458_1_33.47-115.79_F[09]","77","2473","PV_CA_Cnty_NEW_CLGR_GN_21458_1_33.47-115.79_F[09]","77","0","0","0","0","77",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16916","NEW_GCogen_B1","Others","2058","AB_CG_GenericShape_2028","45","2058","AB_CG_GenericShape_2028","45","0","0","0","0","45",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16917","NEW_GCogen_B2","Others","2058","AB_CG_GenericShape_2028","45","2058","AB_CG_GenericShape_2028","45","0","0","0","0","45",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16918","NEW_GCogen_C1","Others","2058","AB_CG_GenericShape_2028","45","2058","AB_CG_GenericShape_2028","45","0","0","0","0","45",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16919","NEW_GCogen_C2","Others","2058","AB_CG_GenericShape_2028","45","2058","AB_CG_GenericShape_2028","45","0","0","0","0","45",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15494","NEW_GRIZZ_G_56308_1","Wind","2028","WT-AB_generic_avg_2028[09]",".012","2028","WT-AB_generic_avg_2028[09]",".012","0","0","0","0","120",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16613","New_HALSBRG1","Wind","2934","WT_AB_NA_New_HALSBRG1_52.24-113.87 [09]",".006","2934","WT_AB_NA_New_HALSBRG1_52.24-113.87 [09]",".006","0","0","0","0","90",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16614","New_HALSBRG2","Wind","2935","WT_AB_NA_New_HALSBRG2_51.21-112.56 [09]",".006","2935","WT_AB_NA_New_HALSBRG2_51.21-112.56 [09]",".006","0","0","0","0","90",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15503","NEW_HORUP10_57268_G2","Others","2058","AB_CG_GenericShape_2028","94.3","2058","AB_CG_GenericShape_2028","94.3","0","0","0","0","94.3",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16631","New_HORUP17_S1","Others","1","None","-.0025","1","None","-.0025","0","0","0","0","-25",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15348","NEW_IPP-73G_21386_1","Solar","2474","PV_CA_Cnty_NEW_IPP-73G_21386_1_33.14-115.98_F[09]","50","2474","PV_CA_Cnty_NEW_IPP-73G_21386_1_33.14-115.98_F[09]","50","0","0","0","0","50",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15351","NEW_IPP-97G_21878_1","Solar","2475","PV_CA_Cnty_NEW_IPP-97G_21878_1_33.21-115.61_F[09]","20","2475","PV_CA_Cnty_NEW_IPP-97G_21878_1_33.21-115.61_F[09]","20","0","0","0","0","20",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16572","New_IRMAG1","Wind","2938","WT_AB_NA_New_IRMAG1_54.08-110.91 [09]",".009","2938","WT_AB_NA_New_IRMAG1_54.08-110.91 [09]",".009","0","0","0","0","90",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16628","New_LIND","Solar","2920","PV_WA_Cnty_New_LIND_47.10-118.46_F[09]","19.2","2920","PV_WA_Cnty_New_LIND_47.10-118.46_F[09]","19.2","0","0","0","0","19.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15488","NEW_LINDBER7_55444_G1","Others","2058","AB_CG_GenericShape_2028","7","2058","AB_CG_GenericShape_2028","7","0","0","0","0","7",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16621","New_MCLGH5","Wind","2939","WT_AB_NA_New_MCLGH5_49.51-113.86 [09]",".0047","2939","WT_AB_NA_New_MCLGH5_49.51-113.86 [09]",".0047","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15352","NEW_MDWY1_G_21989_1","Solar","2476","PV_CA_Cnty_NEW_MDWY1_G_21989_1_33.18-115.57_F[09]","55","2476","PV_CA_Cnty_NEW_MDWY1_G_21989_1_33.18-115.57_F[09]","55","0","0","0","0","55",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15353","NEW_MDWY2_G_21993_1","Solar","2477","PV_CA_Cnty_NEW_MDWY2_G_21993_1_33.16-115.53_F[09]","33","2477","PV_CA_Cnty_NEW_MDWY2_G_21993_1_33.16-115.53_F[09]","33","0","0","0","0","33",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16629","New_MILLICAN","Solar","2921","PV_WA_Cnty_New_MILLICAN_43.39-120.67_F[09]","10","2921","PV_WA_Cnty_New_MILLICAN_43.39-120.67_F[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15407","NEW_MOAPA2PV_26977_GE","Solar","2478","PV_CA_Cnty_NEW_MOAPA2PV_26977_GE_36.48-114.83_F[09]","32.1","2478","PV_CA_Cnty_NEW_MOAPA2PV_26977_GE_36.48-114.83_F[09]","32.1","0","0","0","0","32.1",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15408","NEW_MOAPA3PV_26978_GE","Solar","2479","PV_CA_Cnty_NEW_MOAPA3PV_26978_GE_36.48-114.83_F[09]","101.5","2479","PV_CA_Cnty_NEW_MOAPA3PV_26978_GE_36.48-114.83_F[09]","101.5","0","0","0","0","101.5",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15490","NEW_NEXG1_55514_1","Wind","1202","WT_AB_NA_Macleod_49.66-113.47 [09]",".00207","1202","WT_AB_NA_Macleod_49.66-113.47 [09]",".00207","0","0","0","0","20.7",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16610","NEW_NEXG2_W","Wind","2940","WT_AB_NA_NEW_NEXG2_W_53.42-114.99 [09]",".00161","2940","WT_AB_NA_NEW_NEXG2_W_53.42-114.99 [09]",".00161","0","0","0","0","16.1",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16630","New_NOTCH BT","Wind","3023","WT_ID_NA_New_NOTCH BT_42.82-114.44 [09]",".0005","3023","WT_ID_NA_New_NOTCH BT_42.82-114.44 [09]",".000503","0","0","0","0","4.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16625","New_OLANCHA11","Solar","2703","PV_CA_San BerCntyrdino_New_OLANCHA11_36.21-118.09_F[09]","2.6","2703","PV_CA_San BerCntyrdino_New_OLANCHA11_36.21-118.09_F[09]","2.6","0","0","0","0","2.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16624","New_OLANCHA5","Solar","2702","PV_CA_San BerCntyrdino_New_OLANCHA5_36.21-118.09_F[09]","2.6","2702","PV_CA_San BerCntyrdino_New_OLANCHA5_36.21-118.09_F[09]","2.6","0","0","0","0","2.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16578","New_P_24_CH-PV","Solar","2675","PV_CA_Kern_New_P_24_CH-PV_34.65-118.48_T[09]","160","2675","PV_CA_Kern_New_P_24_CH-PV_34.65-118.48_T[09]","160","0","0","0","0","163.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16579","New_P_24_LL-PV","Solar","2676","PV_CA_Kern_New_P_24_LL-PV_34.58-118.49_T[09]","175","2676","PV_CA_Kern_New_P_24_LL-PV_34.58-118.49_T[09]","175","0","0","0","0","178.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15606","NEW_REDRCK_85788_1","Solar","2236","PV_AZ_Cnty_NEW_REDRCK_85788_1_32.55-111.29_F[09]","44.3","2236","PV_AZ_Cnty_NEW_REDRCK_85788_1_32.55-111.29_F[09]","44.3","0","0","0","0","44.3",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16598","New_SO_PPA_21PV","Solar","2480","PV_CA_Cnty_New_SO_PPA_21PV_34.62-118.46_T[09]","201.6","2480","PV_CA_Cnty_New_SO_PPA_21PV_34.62-118.46_T[09]","201.6","0","0","0","0","201.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16599","New_SO_PPA_23PV","Solar","2481","PV_CA_Cnty_New_SO_PPA_23PV_34.62-118.46_T[09]","201.6","2481","PV_CA_Cnty_New_SO_PPA_23PV_34.62-118.46_T[09]","201.6","0","0","0","0","201.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15525","NEW_SOL19S_A1_1_59997_G1","Solar","2220","PV_AB_Cnty_NEW_SOL19S_A1_1_59997_G1_50.01-112.10_T[09]","100","2220","PV_AB_Cnty_NEW_SOL19S_A1_1_59997_G1_50.01-112.10_T[09]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15526","NEW_SOL22S_A1_1_59998_G1","Solar","2221","PV_AB_Cnty_NEW_SOL22S_A1_1_59998_G1_50.45-111.69_T[09]","100","2221","PV_AB_Cnty_NEW_SOL22S_A1_1_59998_G1_50.45-111.69_T[09]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15625","NEW_SOL25S_A1_1_570603_G1","Solar","2222","PV_AB_Cnty_NEW_SOL25S_A1_1_570603_G1_50.26-112.85_T[09]","100","2222","PV_AB_Cnty_NEW_SOL25S_A1_1_570603_G1_50.26-112.85_T[09]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15626","NEW_SOL27S_A1_1_570604_G1","Solar","2223","PV_AB_Cnty_NEW_SOL27S_A1_1_570604_G1_50.56-112.02_T[09]","100","2223","PV_AB_Cnty_NEW_SOL27S_A1_1_570604_G1_50.56-112.02_T[09]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16577","New_SOL29C_A1_1","Wind","2943","WT_AB_NA_New_SOL29C_A1_1_52.20-111.36 [09]",".01","2943","WT_AB_NA_New_SOL29C_A1_1_52.20-111.36 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17245","New_Solar3","Solar","2929","PV_AB_Cnty_Claresholm Solar_49.84-113.43_T[09]","50","2929","PV_AB_Cnty_Claresholm Solar_49.84-113.43_T[09]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17246","New_Solar6","Solar","2929","PV_AB_Cnty_Claresholm Solar_49.84-113.43_T[09]","50","2929","PV_AB_Cnty_Claresholm Solar_49.84-113.43_T[09]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16600","New_SOVSRPV","Solar","2482","PV_CA_Cnty_New_SOVSRPV_36.78-118.33_T[09]","187","2482","PV_CA_Cnty_New_SOVSRPV_36.78-118.33_T[09]","187","0","0","0","0","201.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15629","NEW_W19S_E1_1_570703_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15627","NEW_W19S_F1_1_570701_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16596","New_W20REP_02_1","Wind","2944","WT_AB_NA_New_W20REP_02_1_50.34-111.48 [09]",".03","2944","WT_AB_NA_New_W20REP_02_1_50.34-111.48 [09]",".03","0","0","0","0","300",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16597","New_W20REP_03_1","Wind","2945","WT_AB_NA_New_W20REP_03_1_49.98-113.42 [09]",".04","2945","WT_AB_NA_New_W20REP_03_1_49.98-113.42 [09]",".04","0","0","0","0","400",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15635","NEW_W22C_E1_1_570709_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15636","NEW_W22S_E1_1_570710_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15648","NEW_W22S_F1_1_570723_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15637","NEW_W23C_E1_1_570711_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15638","NEW_W23NW_E1_1_570712_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15639","NEW_W24C_E1_1_570714_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15640","NEW_W24S_E1_1_570715_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15649","NEW_W24S_F1_1_570730_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15641","NEW_W25C_E1_1_570716_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15642","NEW_W25S_E1_1_570717_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15643","NEW_W26C_E1_1_570718_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15644","NEW_W26NW_E1_1_570719_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".01","2028","WT-AB_generic_avg_2028[09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15645","NEW_W26S_E1_1_570720_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15628","NEW_W27C_E1_1_570702_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15646","NEW_W27S_E1_1_570721_G1","Wind","2028","WT-AB_generic_avg_2028[09]",".02","2028","WT-AB_generic_avg_2028[09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16586","New_W28C_E1_1","Wind","2946","WT_AB_NA_New_W28C_E1_1_52.04-111.24 [09]",".02","2946","WT_AB_NA_New_W28C_E1_1_52.04-111.24 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16587","New_W28C_F1_1","Wind","2947","WT_AB_NA_New_W28C_F1_1_52.20-111.36 [09]",".01","2947","WT_AB_NA_New_W28C_F1_1_52.20-111.36 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16588","New_W28S_E1_1","Wind","2948","WT_AB_NA_New_W28S_E1_1_50.82-111.75 [09]",".02","2948","WT_AB_NA_New_W28S_E1_1_50.82-111.75 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16589","New_W29C_E1_1","Wind","2949","WT_AB_NA_New_W29C_E1_1_51.50-111.71 [09]",".02","2949","WT_AB_NA_New_W29C_E1_1_51.50-111.71 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16590","New_W29NW_E1_1","Wind","2950","WT_AB_NA_New_W29NW_E1_1_54.72-115.61 [09]",".01","2950","WT_AB_NA_New_W29NW_E1_1_54.72-115.61 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16591","New_W29S_E1_1","Wind","2951","WT_AB_NA_New_W29S_E1_1_49.98-113.42 [09]",".02","2951","WT_AB_NA_New_W29S_E1_1_49.98-113.42 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16592","New_W30C_E1_1","Wind","2952","WT_AB_NA_New_W30C_E1_1_51.50-111.71 [09]",".02","2952","WT_AB_NA_New_W30C_E1_1_51.50-111.71 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16593","New_W30S_E1_1","Wind","2953","WT_AB_NA_New_W30S_E1_1_49.53-113.92 [09]",".02","2953","WT_AB_NA_New_W30S_E1_1_49.53-113.92 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17089","New_Wind_DaveJohnston","Wind","3073","WT_WY_NA_New_Wind_DaveJohnston_42.83-105.77 [09]",".0121","3073","WT_WY_NA_New_Wind_DaveJohnston_42.83-105.77 [09]",".0121","0","0","0","0","121",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17241","New_Wind1_C","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17242","New_Wind1_NW","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16920","NEW_Wind1_S1","Wind","2954","WT_AB_NA_NEW_Wind1_S1_50.55-112.01 [09]",".02","2954","WT_AB_NA_NEW_Wind1_S1_50.55-112.01 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16921","NEW_Wind1_S2","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".02","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".02","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17215","New_Wind10_S1","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".01","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17236","New_Wind11_S2","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17237","New_Wind12_C","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17238","New_Wind13_S2","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".01","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17239","New_Wind14_S1","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17240","New_Wind15_C","Wind","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","2955","WT_AB_NA_NEW_Wind1_S2_49.51-113.92 [09]",".005","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
